Type_OSM,id_OSM,lon,lat,tuple Lat-lon,Catégories,Sous_Cat,name
node,8293020686,3.0575134,50.6339607,"(50.6339607,3.0575134)",Slow_transport,bicycle_parking,
node,8293020687,3.0569233,50.6342873,"(50.6342873,3.0569233)",Slow_transport,bicycle_parking,
node,8293020688,3.0566899,50.6344217,"(50.6344217,3.0566899)",Slow_transport,bicycle_parking,
node,8293020689,3.0552080,50.6352443,"(50.6352443,3.0552080)",Slow_transport,bicycle_parking,
node,8293020690,3.0564674,50.6348321,"(50.6348321,3.0564674)",Slow_transport,bicycle_parking,
node,8293020691,3.0539959,50.6362020,"(50.6362020,3.0539959)",Slow_transport,bicycle_parking,
node,8293020692,3.0525855,50.6352452,"(50.6352452,3.0525855)",Slow_transport,bicycle_parking,
node,8293020693,3.0524818,50.6353019,"(50.6353019,3.0524818)",Slow_transport,bicycle_parking,
node,8293020694,3.0525034,50.6351803,"(50.6351803,3.0525034)",Slow_transport,bicycle_parking,
node,8293055053,3.0603948,50.6312923,"(50.6312923,3.0603948)",Slow_transport,bicycle_parking,
node,8293055054,3.0641083,50.6300418,"(50.6300418,3.0641083)",Slow_transport,bicycle_parking,
node,8293055055,3.0598635,50.6284625,"(50.6284625,3.0598635)",Slow_transport,bicycle_parking,
node,8293055056,3.0582254,50.6285930,"(50.6285930,3.0582254)",Slow_transport,bicycle_parking,
node,8293055057,3.0574210,50.6297770,"(50.6297770,3.0574210)",Slow_transport,bicycle_parking,
node,8293119533,3.0554060,50.6416336,"(50.6416336,3.0554060)",Slow_transport,bicycle_parking,
node,8293119534,3.0533146,50.6418609,"(50.6418609,3.0533146)",Slow_transport,bicycle_parking,
node,8293119535,3.0572149,50.6455515,"(50.6455515,3.0572149)",Slow_transport,bicycle_parking,
node,8293119536,3.0594500,50.6409634,"(50.6409634,3.0594500)",Slow_transport,bicycle_parking,
node,8293119537,3.0535647,50.6425186,"(50.6425186,3.0535647)",Slow_transport,bicycle_parking,
node,8293119538,3.0534098,50.6460609,"(50.6460609,3.0534098)",Slow_transport,bicycle_parking,
node,8293119539,3.0551298,50.6460955,"(50.6460955,3.0551298)",Slow_transport,bicycle_parking,
node,8293333994,3.0600474,50.6444592,"(50.6444592,3.0600474)",Slow_transport,bicycle_parking,
node,8293333996,3.0592371,50.6461631,"(50.6461631,3.0592371)",Slow_transport,bicycle_parking,
node,8293333997,3.0603773,50.6453570,"(50.6453570,3.0603773)",Slow_transport,bicycle_parking,
node,8293333998,3.0563399,50.6482398,"(50.6482398,3.0563399)",Slow_transport,bicycle_parking,
node,8293333999,3.0563888,50.6483547,"(50.6483547,3.0563888)",Slow_transport,bicycle_parking,
node,8299566900,3.0721988,50.6231822,"(50.6231822,3.0721988)",Slow_transport,bicycle_parking,
node,8299566901,3.0748411,50.6240346,"(50.6240346,3.0748411)",Slow_transport,bicycle_parking,
node,8299566902,3.0761068,50.6234692,"(50.6234692,3.0761068)",Slow_transport,bicycle_parking,
node,8299566903,3.0816442,50.6242443,"(50.6242443,3.0816442)",Slow_transport,bicycle_parking,
node,8299566905,3.0802552,50.6228746,"(50.6228746,3.0802552)",Slow_transport,bicycle_parking,
node,8299566906,3.0794560,50.6220305,"(50.6220305,3.0794560)",Slow_transport,bicycle_parking,
node,8299566907,3.0793891,50.6216961,"(50.6216961,3.0793891)",Slow_transport,bicycle_parking,
node,8299566908,3.0796443,50.6211970,"(50.6211970,3.0796443)",Slow_transport,bicycle_parking,
node,8299566909,3.0784419,50.6226083,"(50.6226083,3.0784419)",Slow_transport,bicycle_parking,
node,8299566910,3.0776963,50.6223973,"(50.6223973,3.0776963)",Slow_transport,bicycle_parking,
node,8299566911,3.0765536,50.6220654,"(50.6220654,3.0765536)",Slow_transport,bicycle_parking,
node,8311744862,3.0675870,50.6435247,"(50.6435247,3.0675870)",Slow_transport,bicycle_parking,
node,8311744863,3.0668337,50.6429170,"(50.6429170,3.0668337)",Slow_transport,bicycle_parking,
node,8311744864,3.0650539,50.6409480,"(50.6409480,3.0650539)",Slow_transport,bicycle_parking,
node,8311911182,3.0805890,50.6245980,"(50.6245980,3.0805890)",Slow_transport,bicycle_parking,
node,8311911183,3.0806319,50.6243157,"(50.6243157,3.0806319)",Slow_transport,bicycle_parking,
node,8311911184,3.0808393,50.6247125,"(50.6247125,3.0808393)",Slow_transport,bicycle_parking,
node,8311911185,3.0683532,50.6258976,"(50.6258976,3.0683532)",Slow_transport,bicycle_parking,
node,8311911186,3.0683281,50.6263235,"(50.6263235,3.0683281)",Slow_transport,bicycle_parking,
node,8311911188,3.0696855,50.6258069,"(50.6258069,3.0696855)",Slow_transport,bicycle_parking,
node,8337749457,3.0685247,50.6200076,"(50.6200076,3.0685247)",Slow_transport,bicycle_parking,
node,8337749458,3.0754021,50.6184054,"(50.6184054,3.0754021)",Slow_transport,bicycle_parking,
node,8337749459,3.0754039,50.6183679,"(50.6183679,3.0754039)",Slow_transport,bicycle_parking,
node,8337749460,3.0768991,50.6175513,"(50.6175513,3.0768991)",Slow_transport,bicycle_parking,
node,8337812351,3.1000588,50.6355313,"(50.6355313,3.1000588)",Slow_transport,bicycle_parking,
node,8340086060,3.0952796,50.6211330,"(50.6211330,3.0952796)",Slow_transport,bicycle_parking,
node,8340086061,3.0956290,50.6210367,"(50.6210367,3.0956290)",Slow_transport,bicycle_parking,
node,8341602594,3.0881568,50.6343853,"(50.6343853,3.0881568)",Slow_transport,bicycle_parking,
node,8341602595,3.0946954,50.6313649,"(50.6313649,3.0946954)",Slow_transport,bicycle_parking,
node,8348253958,3.0702502,50.6284378,"(50.6284378,3.0702502)",Slow_transport,bicycle_parking,
node,8383472378,3.0370576,50.6250696,"(50.6250696,3.0370576)",Slow_transport,bicycle_parking,
node,8383472379,3.0368619,50.6251137,"(50.6251137,3.0368619)",Slow_transport,bicycle_parking,
node,8383472380,3.0369823,50.6251476,"(50.6251476,3.0369823)",Slow_transport,bicycle_parking,
node,8383472381,3.0350476,50.6241740,"(50.6241740,3.0350476)",Slow_transport,bicycle_parking,
node,8383472382,3.0321435,50.6192227,"(50.6192227,3.0321435)",Slow_transport,bicycle_parking,
node,8383472383,3.0318703,50.6194526,"(50.6194526,3.0318703)",Slow_transport,bicycle_parking,
node,8383472384,3.0317549,50.6197158,"(50.6197158,3.0317549)",Slow_transport,bicycle_parking,
node,8383472385,3.0314766,50.6201177,"(50.6201177,3.0314766)",Slow_transport,bicycle_parking,
node,8383472386,3.0312795,50.6205536,"(50.6205536,3.0312795)",Slow_transport,bicycle_parking,
node,8383472387,3.0312023,50.6250087,"(50.6250087,3.0312023)",Slow_transport,bicycle_parking,
node,8383472388,3.0325473,50.6249938,"(50.6249938,3.0325473)",Slow_transport,bicycle_parking,
node,8383472389,3.0350168,50.6227677,"(50.6227677,3.0350168)",Slow_transport,bicycle_parking,
node,8426472082,3.0516779,50.6238578,"(50.6238578,3.0516779)",Slow_transport,bicycle_parking,
node,8426472083,3.0513347,50.6233162,"(50.6233162,3.0513347)",Slow_transport,bicycle_parking,
node,8426472084,3.0546142,50.6240823,"(50.6240823,3.0546142)",Slow_transport,bicycle_parking,
node,8426472085,3.0524094,50.6213494,"(50.6213494,3.0524094)",Slow_transport,bicycle_parking,
node,8426472086,3.0571389,50.6269742,"(50.6269742,3.0571389)",Slow_transport,bicycle_parking,
node,8426472087,3.0549769,50.6241653,"(50.6241653,3.0549769)",Slow_transport,bicycle_parking,
node,8509770473,3.1008407,50.6295601,"(50.6295601,3.1008407)",Slow_transport,bicycle_parking,
node,8520445947,3.0344047,50.6372007,"(50.6372007,3.0344047)",Slow_transport,bicycle_parking,
node,8522278588,3.0735668,50.6265105,"(50.6265105,3.0735668)",Slow_transport,bicycle_parking,
node,8548390334,3.0975817,50.6268530,"(50.6268530,3.0975817)",Slow_transport,bicycle_parking,
node,8550991475,3.0462479,50.6291475,"(50.6291475,3.0462479)",Slow_transport,bicycle_parking,
node,8579470936,3.0167146,50.6330274,"(50.6330274,3.0167146)",Slow_transport,bicycle_parking,
node,8579470937,3.0175681,50.6377097,"(50.6377097,3.0175681)",Slow_transport,bicycle_parking,
node,8579493925,3.0051131,50.6334858,"(50.6334858,3.0051131)",Slow_transport,bicycle_parking,
node,8579494114,3.0157062,50.6372428,"(50.6372428,3.0157062)",Slow_transport,bicycle_parking,
node,8580518418,3.0368019,50.6067485,"(50.6067485,3.0368019)",Slow_transport,bicycle_parking,
node,8580518419,3.0368404,50.6068058,"(50.6068058,3.0368404)",Slow_transport,bicycle_parking,
node,8580518420,3.0370179,50.6071957,"(50.6071957,3.0370179)",Slow_transport,bicycle_parking,
node,8580518421,3.0350619,50.6107397,"(50.6107397,3.0350619)",Slow_transport,bicycle_parking,
node,8580518422,3.0353374,50.6111887,"(50.6111887,3.0353374)",Slow_transport,bicycle_parking,
node,8580612802,3.0343999,50.6107545,"(50.6107545,3.0343999)",Slow_transport,bicycle_parking,
node,8580612805,3.0354070,50.6112350,"(50.6112350,3.0354070)",Slow_transport,bicycle_parking,
node,8587047534,2.9921364,50.6403768,"(50.6403768,2.9921364)",Slow_transport,bicycle_parking,
node,8587047535,2.9921240,50.6404691,"(50.6404691,2.9921240)",Slow_transport,bicycle_parking,
node,8602046043,3.0520913,50.6194339,"(50.6194339,3.0520913)",Slow_transport,bicycle_parking,
node,8602046044,3.0525645,50.6192889,"(50.6192889,3.0525645)",Slow_transport,bicycle_parking,
node,8602046045,3.0519738,50.6204825,"(50.6204825,3.0519738)",Slow_transport,bicycle_parking,
node,8602046046,3.0554284,50.6212256,"(50.6212256,3.0554284)",Slow_transport,bicycle_parking,
node,8602046047,3.0546517,50.6206551,"(50.6206551,3.0546517)",Slow_transport,bicycle_parking,
node,8602046048,3.0547509,50.6206885,"(50.6206885,3.0547509)",Slow_transport,bicycle_parking,
node,8602046049,3.0533263,50.6201306,"(50.6201306,3.0533263)",Slow_transport,bicycle_parking,
node,8602046050,3.0533722,50.6201014,"(50.6201014,3.0533722)",Slow_transport,bicycle_parking,
node,8602046051,3.0645047,50.6243088,"(50.6243088,3.0645047)",Slow_transport,bicycle_parking,
node,8602139796,3.0943479,50.6313714,"(50.6313714,3.0943479)",Slow_transport,bicycle_parking,
node,8602139797,3.0942777,50.6312730,"(50.6312730,3.0942777)",Slow_transport,bicycle_parking,
node,8602139798,3.0970917,50.6305062,"(50.6305062,3.0970917)",Slow_transport,bicycle_parking,
node,8602139800,3.1140875,50.6328092,"(50.6328092,3.1140875)",Slow_transport,bicycle_parking,
node,8602139802,3.1138509,50.6328247,"(50.6328247,3.1138509)",Slow_transport,bicycle_parking,
node,8602139803,3.1107961,50.6322784,"(50.6322784,3.1107961)",Slow_transport,bicycle_parking,
node,8602139804,3.1164885,50.6325326,"(50.6325326,3.1164885)",Slow_transport,bicycle_parking,
node,8679712017,3.0616736,50.6272191,"(50.6272191,3.0616736)",Slow_transport,bicycle_parking,
node,8679712019,3.0583777,50.6242353,"(50.6242353,3.0583777)",Slow_transport,bicycle_parking,
node,8679712020,3.0559827,50.6220900,"(50.6220900,3.0559827)",Slow_transport,bicycle_parking,
node,8679712021,3.0664993,50.6262828,"(50.6262828,3.0664993)",Slow_transport,bicycle_parking,
node,8679777091,3.0552197,50.6336009,"(50.6336009,3.0552197)",Slow_transport,bicycle_parking,
node,8718021067,3.0718375,50.6145483,"(50.6145483,3.0718375)",Slow_transport,bicycle_parking,
node,8718021068,3.0719117,50.6145434,"(50.6145434,3.0719117)",Slow_transport,bicycle_parking,
node,8718021069,3.0717950,50.6145559,"(50.6145559,3.0717950)",Slow_transport,bicycle_parking,
node,8718021071,3.0731744,50.6105447,"(50.6105447,3.0731744)",Slow_transport,bicycle_parking,
node,8718021073,3.0654685,50.6106537,"(50.6106537,3.0654685)",Slow_transport,bicycle_parking,
node,8718021074,3.0680728,50.6095633,"(50.6095633,3.0680728)",Slow_transport,bicycle_parking,
node,8721875991,3.0341543,50.6312549,"(50.6312549,3.0341543)",Slow_transport,bicycle_parking,
node,8721875992,3.0348114,50.6311937,"(50.6311937,3.0348114)",Slow_transport,bicycle_parking,
node,8721875993,3.0363456,50.6327521,"(50.6327521,3.0363456)",Slow_transport,bicycle_parking,
node,8721875994,3.0355410,50.6320426,"(50.6320426,3.0355410)",Slow_transport,bicycle_parking,
node,8764415143,3.0374767,50.6104991,"(50.6104991,3.0374767)",Slow_transport,bicycle_parking,
node,8764415146,3.0381393,50.6113508,"(50.6113508,3.0381393)",Slow_transport,bicycle_parking,
node,8764415147,3.0394321,50.6075406,"(50.6075406,3.0394321)",Slow_transport,bicycle_parking,
node,8764415148,3.0404525,50.6075602,"(50.6075602,3.0404525)",Slow_transport,bicycle_parking,
node,8764415149,3.0413839,50.6075602,"(50.6075602,3.0413839)",Slow_transport,bicycle_parking,
node,8764415151,3.0435075,50.6071073,"(50.6071073,3.0435075)",Slow_transport,bicycle_parking,
node,8764415152,3.0435387,50.6091321,"(50.6091321,3.0435387)",Slow_transport,bicycle_parking,
node,8764415154,3.0445418,50.6105281,"(50.6105281,3.0445418)",Slow_transport,bicycle_parking,
node,8765222734,3.0547719,50.6099705,"(50.6099705,3.0547719)",Slow_transport,bicycle_parking,
node,8765222735,3.0567437,50.6074710,"(50.6074710,3.0567437)",Slow_transport,bicycle_parking,
node,8765222736,3.0564828,50.6074956,"(50.6074956,3.0564828)",Slow_transport,bicycle_parking,
node,8814929233,3.0755122,50.6394821,"(50.6394821,3.0755122)",Slow_transport,bicycle_parking,
node,8866907743,3.0498303,50.6273959,"(50.6273959,3.0498303)",Slow_transport,bicycle_parking,
node,8913814427,3.0150101,50.6384273,"(50.6384273,3.0150101)",Slow_transport,bicycle_parking,
node,8913814428,3.0126634,50.6371593,"(50.6371593,3.0126634)",Slow_transport,bicycle_parking,
node,8913814429,3.0170187,50.6383251,"(50.6383251,3.0170187)",Slow_transport,bicycle_parking,
node,8913835546,3.0091285,50.6330027,"(50.6330027,3.0091285)",Slow_transport,bicycle_parking,
node,8913835547,3.0121600,50.6316711,"(50.6316711,3.0121600)",Slow_transport,bicycle_parking,
node,8913835548,3.0171852,50.6332002,"(50.6332002,3.0171852)",Slow_transport,bicycle_parking,
node,8938113553,3.0471791,50.6296884,"(50.6296884,3.0471791)",Slow_transport,bicycle_parking,
node,8944626930,3.0583723,50.6376345,"(50.6376345,3.0583723)",Slow_transport,bicycle_parking,
node,8998626514,3.0918898,50.6440719,"(50.6440719,3.0918898)",Slow_transport,bicycle_parking,
node,8998626515,3.0928729,50.6448932,"(50.6448932,3.0928729)",Slow_transport,bicycle_parking,
node,8998626516,3.0953463,50.6470105,"(50.6470105,3.0953463)",Slow_transport,bicycle_parking,
node,9154982077,3.0968123,50.6320424,"(50.6320424,3.0968123)",Slow_transport,bicycle_parking,
node,9164770413,3.0976818,50.6355736,"(50.6355736,3.0976818)",Slow_transport,bicycle_parking,
node,9164770414,3.0975019,50.6354572,"(50.6354572,3.0975019)",Slow_transport,bicycle_parking,
node,9164770415,3.0975775,50.6354698,"(50.6354698,3.0975775)",Slow_transport,bicycle_parking,
node,9166993064,3.0974729,50.6356175,"(50.6356175,3.0974729)",Slow_transport,bicycle_parking,
node,9238625783,3.0691994,50.6283223,"(50.6283223,3.0691994)",Slow_transport,bicycle_parking,
node,9238744826,3.1182478,50.6288165,"(50.6288165,3.1182478)",Slow_transport,bicycle_parking,
node,9258546351,3.0734566,50.6266202,"(50.6266202,3.0734566)",Slow_transport,bicycle_parking,
node,9278828949,3.0674757,50.6393466,"(50.6393466,3.0674757)",Slow_transport,bicycle_parking,
node,9293062116,3.0066046,50.6356641,"(50.6356641,3.0066046)",Slow_transport,bicycle_parking,
node,9293471994,3.0607049,50.6220607,"(50.6220607,3.0607049)",Slow_transport,bicycle_parking,
node,9293471995,3.0627493,50.6224935,"(50.6224935,3.0627493)",Slow_transport,bicycle_parking,
node,9310497352,3.0644397,50.6399076,"(50.6399076,3.0644397)",Slow_transport,bicycle_parking,
node,9326802056,3.0693054,50.6235374,"(50.6235374,3.0693054)",Slow_transport,bicycle_parking,
node,9357856616,3.1033071,50.6311313,"(50.6311313,3.1033071)",Slow_transport,bicycle_parking,
node,9357873017,3.1028269,50.6308472,"(50.6308472,3.1028269)",Slow_transport,bicycle_parking,
node,9379266449,3.0643836,50.6404502,"(50.6404502,3.0643836)",Slow_transport,bicycle_parking,
node,9405097017,3.0712379,50.6299509,"(50.6299509,3.0712379)",Slow_transport,bicycle_parking,
node,9405097117,3.0720601,50.6301080,"(50.6301080,3.0720601)",Slow_transport,bicycle_parking,
node,9412387710,3.0687749,50.6284118,"(50.6284118,3.0687749)",Slow_transport,bicycle_parking,
node,9415207451,3.0260324,50.6332748,"(50.6332748,3.0260324)",Slow_transport,bicycle_parking,
node,9415207452,3.0266184,50.6332748,"(50.6332748,3.0266184)",Slow_transport,bicycle_parking,
node,9415590258,3.0542770,50.6465845,"(50.6465845,3.0542770)",Slow_transport,bicycle_parking,
node,9415590259,3.0581126,50.6459042,"(50.6459042,3.0581126)",Slow_transport,bicycle_parking,
node,9415590260,3.0655986,50.6387891,"(50.6387891,3.0655986)",Slow_transport,bicycle_parking,
node,9415590261,3.0569243,50.6371646,"(50.6371646,3.0569243)",Slow_transport,bicycle_parking,
node,9415590262,3.0557978,50.6399561,"(50.6399561,3.0557978)",Slow_transport,bicycle_parking,
node,9415590263,3.0472013,50.6264258,"(50.6264258,3.0472013)",Slow_transport,bicycle_parking,
node,9415590264,3.0558532,50.6285898,"(50.6285898,3.0558532)",Slow_transport,bicycle_parking,
node,9415590265,3.0546659,50.6269192,"(50.6269192,3.0546659)",Slow_transport,bicycle_parking,
node,9415590266,3.0539364,50.6249812,"(50.6249812,3.0539364)",Slow_transport,bicycle_parking,
node,9415590267,3.0581877,50.6250748,"(50.6250748,3.0581877)",Slow_transport,bicycle_parking,
node,9415590268,3.0680019,50.6270639,"(50.6270639,3.0680019)",Slow_transport,bicycle_parking,
node,9415590269,3.0685195,50.6214060,"(50.6214060,3.0685195)",Slow_transport,bicycle_parking,
node,9415590270,3.0573656,50.6193980,"(50.6193980,3.0573656)",Slow_transport,bicycle_parking,
node,9415590271,3.0427234,50.6215141,"(50.6215141,3.0427234)",Slow_transport,bicycle_parking,
node,9415590272,3.0506372,50.6191887,"(50.6191887,3.0506372)",Slow_transport,bicycle_parking,
node,9415590273,3.0401659,50.6243920,"(50.6243920,3.0401659)",Slow_transport,bicycle_parking,
node,9415590274,3.0373737,50.6298253,"(50.6298253,3.0373737)",Slow_transport,bicycle_parking,
node,9415590275,3.0378860,50.6280728,"(50.6280728,3.0378860)",Slow_transport,bicycle_parking,
node,9428420694,3.1125784,50.6309097,"(50.6309097,3.1125784)",Slow_transport,bicycle_parking,
node,9465393601,3.0945147,50.6282903,"(50.6282903,3.0945147)",Slow_transport,bicycle_parking,
node,9465393602,3.0950350,50.6285728,"(50.6285728,3.0950350)",Slow_transport,bicycle_parking,
node,9465393603,3.0952389,50.6286323,"(50.6286323,3.0952389)",Slow_transport,bicycle_parking,
node,9472516393,3.0597300,50.6374601,"(50.6374601,3.0597300)",Slow_transport,bicycle_parking,
node,9472516394,3.0597437,50.6375499,"(50.6375499,3.0597437)",Slow_transport,bicycle_parking,
node,9487136469,3.0229949,50.6311645,"(50.6311645,3.0229949)",Slow_transport,bicycle_parking,
node,9490056333,3.0678650,50.6334940,"(50.6334940,3.0678650)",Slow_transport,bicycle_parking,
